"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33"
"1865.256" "0" "0" "5" "19" "4" "2" "0" "2" "0" "2" "4" "29" "2" "2" "0" "0" "0" "0" "2" "0" "2" "2" "0" "2" "2" "2" "0" "4" "0" "5" "2" "9" "5"
"8376.1" "0" "0" "15" "0" "0" "2" "0" "0" "14" "10" "2" "5" "2" "0" "5" "13" "3" "2" "0" "23" "2" "0" "74" "0" "2" "25" "2" "4" "0" "5" "0" "2" "6"
"8376.2" "0" "0" "15" "0" "2" "2" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "2" "23" "2" "0" "74" "0" "2" "25" "2" "4" "0" "0" "0" "2" "6"
"8376.3" "2" "0" "15" "0" "5" "2" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "4" "23" "2" "0" "74" "0" "2" "25" "2" "4" "0" "0" "0" "2" "6"
"8376.4" "0" "0" "15" "0" "5" "2" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "4" "23" "2" "0" "74" "0" "2" "25" "2" "4" "0" "0" "0" "2" "6"
"8376.5" "0" "10" "15" "0" "0" "2" "7" "0" "14" "10" "2" "5" "2" "0" "5" "2" "3" "2" "0" "23" "0" "0" "74" "2" "2" "2" "2" "4" "12" "0" "0" "2" "6"
"8376.6" "0" "10" "15" "0" "0" "2" "7" "0" "14" "10" "2" "5" "2" "0" "5" "2" "3" "2" "0" "23" "0" "0" "74" "0" "2" "2" "2" "4" "12" "0" "0" "2" "6"
"8376.7" "9" "0" "15" "2" "0" "2" "0" "2" "14" "10" "2" "5" "2" "0" "5" "2" "3" "2" "0" "23" "0" "2" "74" "0" "2" "2" "2" "4" "4" "0" "0" "2" "6"
"8376.8" "9" "0" "15" "0" "0" "2" "0" "2" "14" "10" "2" "5" "2" "0" "5" "2" "3" "2" "0" "23" "0" "0" "74" "0" "2" "2" "2" "4" "2" "0" "2" "2" "6"
"8376.9" "8" "0" "15" "0" "0" "2" "0" "2" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "5" "4" "0" "2" "74" "0" "2" "2" "2" "4" "0" "0" "0" "2" "6"
"8376.10" "8" "0" "15" "0" "0" "2" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "5" "4" "0" "0" "74" "0" "2" "2" "2" "4" "0" "0" "0" "2" "6"
"8376.11" "8" "0" "15" "0" "0" "2" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "5" "9" "0" "0" "74" "0" "2" "2" "2" "4" "5" "2" "0" "2" "6"
"8376.12" "8" "3" "15" "0" "0" "2" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "5" "0" "0" "0" "74" "2" "2" "2" "2" "4" "5" "2" "0" "2" "6"
"8376.13" "3" "0" "15" "0" "0" "2" "0" "0" "14" "10" "2" "5" "2" "0" "5" "2" "3" "2" "5" "0" "0" "0" "74" "0" "2" "0" "2" "4" "0" "0" "0" "2" "6"
"8376.14" "3" "0" "15" "0" "0" "2" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "5" "0" "0" "0" "74" "0" "2" "0" "2" "4" "0" "0" "0" "2" "6"
"8376.15" "3" "0" "15" "0" "0" "2" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "5" "0" "0" "0" "74" "0" "2" "3" "2" "4" "0" "21" "0" "2" "6"
"8376.16" "3" "0" "15" "0" "10" "2" "0" "5" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "5" "0" "0" "0" "74" "0" "2" "3" "2" "4" "0" "2" "0" "2" "6"
"8376.17" "0" "0" "15" "3" "0" "0" "0" "0" "14" "10" "2" "5" "2" "2" "5" "0" "3" "2" "2" "0" "0" "5" "2" "4" "0" "0" "2" "4" "10" "45" "0" "0" "6"
"8376.18" "0" "0" "15" "3" "0" "2" "0" "0" "14" "10" "2" "5" "2" "2" "5" "0" "3" "2" "2" "0" "0" "5" "2" "4" "0" "0" "2" "4" "10" "0" "0" "0" "6"
"8376.19" "0" "5" "15" "0" "0" "0" "0" "0" "14" "10" "2" "5" "2" "2" "5" "0" "3" "2" "2" "0" "0" "5" "2" "0" "0" "0" "2" "4" "10" "0" "0" "0" "6"
"8376.20" "0" "0" "15" "0" "0" "0" "5" "0" "14" "10" "2" "5" "2" "2" "5" "0" "3" "2" "2" "0" "0" "5" "2" "0" "0" "0" "2" "4" "10" "0" "0" "5" "6"
"8376.21" "0" "2" "15" "0" "0" "0" "0" "0" "14" "10" "2" "5" "2" "0" "5" "3" "3" "2" "2" "0" "0" "5" "2" "0" "5" "2" "2" "4" "10" "0" "9" "0" "6"
"8376.22" "0" "2" "15" "0" "0" "0" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "2" "0" "0" "5" "2" "5" "5" "0" "2" "4" "10" "0" "0" "0" "6"
"8376.23" "0" "2" "15" "0" "0" "0" "0" "4" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "2" "0" "5" "5" "2" "0" "5" "0" "2" "4" "10" "0" "0" "0" "6"
"8376.24" "2" "2" "15" "0" "0" "0" "0" "0" "14" "10" "2" "5" "2" "2" "5" "0" "3" "2" "2" "0" "5" "5" "2" "0" "5" "0" "2" "4" "10" "0" "0" "0" "6"
"8376.25" "0" "5" "15" "0" "3" "11" "0" "0" "14" "10" "2" "5" "2" "2" "5" "0" "3" "2" "2" "0" "2" "5" "2" "5" "2" "5" "2" "4" "10" "0" "0" "0" "6"
"8376.26" "0" "5" "15" "0" "3" "0" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "2" "0" "2" "5" "2" "5" "2" "0" "2" "4" "10" "0" "0" "0" "6"
"8376.27" "0" "5" "15" "0" "3" "0" "4" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "2" "0" "2" "5" "2" "5" "0" "2" "2" "4" "10" "5" "0" "0" "6"
"8376.28" "0" "5" "15" "0" "3" "0" "0" "0" "14" "10" "2" "5" "2" "0" "5" "0" "3" "2" "2" "0" "2" "5" "2" "5" "0" "0" "2" "4" "10" "0" "0" "0" "6"
"8376.29" "5" "5" "15" "4" "3" "2" "2" "0" "14" "10" "2" "5" "2" "2" "5" "2" "3" "2" "2" "0" "2" "5" "2" "5" "19" "0" "2" "4" "10" "0" "0" "0" "6"
"8376.30" "0" "5" "15" "21" "3" "0" "2" "0" "14" "10" "2" "5" "2" "2" "5" "2" "3" "2" "2" "0" "2" "5" "2" "5" "19" "0" "2" "4" "10" "0" "0" "0" "6"
"8376.31" "19" "5" "15" "0" "3" "0" "2" "0" "14" "10" "2" "5" "2" "2" "5" "2" "3" "2" "2" "0" "2" "5" "2" "5" "19" "0" "2" "4" "10" "0" "0" "0" "6"
"8376.32" "0" "5" "15" "0" "3" "0" "2" "0" "14" "10" "2" "5" "2" "2" "5" "2" "3" "2" "2" "0" "2" "5" "2" "5" "19" "0" "2" "4" "10" "2" "0" "20" "6"
"8376.33" "0" "0" "15" "2" "0" "5" "0" "0" "0" "5" "2" "0" "2" "2" "0" "0" "3" "2" "3" "0" "0" "3" "4" "0" "2" "0" "2" "0" "2" "0" "0" "2" "6"
"8376.34" "0" "0" "15" "2" "0" "5" "0" "0" "0" "5" "2" "0" "2" "2" "0" "0" "3" "2" "3" "0" "0" "3" "4" "0" "2" "0" "2" "0" "2" "0" "2" "2" "6"
"8376.35" "0" "0" "15" "0" "0" "5" "0" "2" "0" "5" "2" "0" "2" "2" "0" "0" "3" "2" "3" "0" "0" "3" "4" "0" "2" "0" "2" "0" "2" "0" "0" "2" "6"
"8376.36" "0" "0" "15" "0" "0" "5" "0" "2" "0" "5" "2" "0" "2" "2" "0" "0" "3" "2" "3" "0" "0" "3" "4" "0" "2" "0" "2" "0" "0" "0" "0" "2" "6"
"8376.37" "2" "0" "15" "2" "0" "5" "2" "0" "2" "5" "2" "0" "2" "2" "0" "0" "3" "2" "3" "0" "0" "3" "4" "0" "2" "0" "2" "0" "4" "12" "0" "2" "6"
"8376.38" "2" "2" "15" "2" "0" "5" "0" "0" "2" "5" "2" "0" "2" "2" "2" "0" "3" "2" "3" "0" "2" "3" "4" "0" "2" "0" "2" "0" "4" "12" "0" "2" "6"
"8376.39" "2" "0" "15" "2" "0" "5" "0" "5" "0" "5" "2" "0" "2" "2" "0" "0" "3" "2" "3" "0" "0" "3" "4" "0" "2" "5" "2" "0" "4" "2" "11" "2" "6"
"8376.40" "2" "0" "15" "2" "0" "5" "0" "5" "0" "5" "2" "0" "2" "2" "0" "0" "3" "2" "3" "0" "0" "3" "4" "2" "2" "0" "2" "2" "4" "2" "0" "2" "6"
"8376.41" "0" "0" "15" "0" "0" "0" "0" "0" "0" "5" "2" "2" "2" "5" "0" "0" "3" "2" "3" "0" "0" "3" "4" "2" "2" "0" "2" "0" "0" "0" "0" "2" "6"
"8376.42" "0" "0" "15" "0" "0" "0" "0" "0" "0" "5" "2" "0" "2" "5" "14" "0" "3" "2" "3" "0" "0" "3" "4" "2" "2" "0" "2" "0" "0" "0" "0" "2" "6"
"8376.43" "0" "2" "15" "0" "2" "0" "3" "0" "0" "5" "2" "3" "2" "5" "0" "0" "3" "2" "3" "0" "0" "3" "4" "2" "2" "0" "2" "2" "0" "0" "0" "2" "6"
"8376.44" "0" "0" "15" "0" "2" "0" "0" "0" "0" "5" "2" "0" "2" "5" "2" "0" "3" "2" "3" "2" "0" "3" "4" "2" "2" "0" "2" "2" "0" "0" "0" "2" "6"
"8376.45" "0" "2" "15" "0" "0" "40" "0" "2" "5" "5" "2" "0" "2" "5" "0" "0" "3" "2" "3" "0" "0" "3" "4" "2" "2" "3" "2" "0" "0" "5" "5" "2" "6"
"8376.46" "0" "2" "15" "2" "0" "0" "0" "0" "5" "5" "2" "0" "2" "5" "0" "0" "3" "2" "3" "0" "0" "3" "4" "2" "2" "0" "2" "0" "0" "0" "0" "2" "6"
"8376.47" "0" "2" "15" "0" "0" "0" "0" "0" "5" "5" "2" "0" "2" "5" "29" "0" "3" "2" "3" "0" "0" "3" "4" "2" "2" "0" "2" "0" "0" "0" "0" "2" "6"
"8376.48" "0" "2" "15" "4" "0" "0" "0" "0" "5" "5" "2" "0" "2" "5" "29" "0" "3" "2" "3" "0" "0" "3" "4" "2" "2" "0" "2" "0" "0" "0" "0" "2" "6"
"8376.49" "2" "5" "15" "0" "2" "2" "0" "2" "5" "2" "2" "0" "2" "0" "0" "2" "3" "2" "2" "2" "0" "3" "0" "3" "2" "2" "3" "0" "2" "5" "3" "0" "6"
"8376.50" "2" "5" "15" "0" "0" "2" "0" "0" "5" "2" "2" "0" "2" "0" "0" "2" "3" "2" "2" "2" "0" "3" "0" "3" "2" "2" "3" "2" "2" "5" "3" "0" "6"
"8376.51" "2" "0" "15" "0" "0" "2" "0" "0" "5" "2" "2" "12" "2" "0" "0" "2" "3" "2" "45" "2" "0" "3" "10" "3" "2" "2" "3" "0" "2" "0" "0" "0" "6"
"8376.52" "2" "0" "15" "0" "0" "2" "2" "3" "5" "2" "2" "12" "2" "0" "0" "2" "3" "2" "0" "2" "0" "3" "14" "3" "2" "2" "3" "0" "2" "0" "0" "0" "6"
"8376.53" "0" "0" "15" "0" "0" "2" "0" "0" "5" "0" "2" "5" "2" "0" "0" "2" "3" "2" "0" "2" "5" "3" "2" "3" "2" "2" "3" "0" "2" "0" "0" "2" "6"
"8376.54" "0" "0" "15" "0" "0" "2" "0" "0" "5" "0" "2" "5" "2" "0" "0" "2" "3" "2" "0" "2" "5" "3" "2" "3" "2" "2" "3" "0" "2" "0" "5" "2" "6"
"8376.55" "0" "3" "15" "0" "0" "2" "2" "0" "5" "0" "2" "5" "2" "0" "2" "2" "3" "2" "0" "2" "5" "3" "2" "3" "2" "2" "3" "0" "2" "0" "0" "0" "6"
"8376.56" "0" "0" "15" "0" "0" "2" "2" "2" "5" "0" "2" "5" "2" "0" "0" "2" "3" "2" "0" "2" "5" "3" "2" "3" "2" "2" "3" "4" "2" "0" "0" "0" "6"
"8376.57" "0" "2" "15" "0" "3" "2" "0" "2" "5" "0" "2" "0" "2" "0" "5" "2" "3" "2" "0" "0" "0" "3" "0" "3" "2" "0" "3" "0" "0" "0" "0" "0" "6"
"8376.58" "0" "2" "15" "0" "3" "2" "0" "2" "5" "0" "2" "0" "2" "2" "5" "2" "3" "2" "0" "0" "0" "3" "3" "3" "2" "0" "3" "0" "0" "0" "0" "2" "6"
"8376.59" "0" "2" "15" "0" "0" "2" "0" "0" "5" "0" "2" "0" "2" "0" "5" "2" "3" "2" "8" "0" "0" "3" "0" "3" "2" "2" "3" "2" "0" "0" "0" "0" "6"
"8376.60" "0" "2" "15" "0" "0" "2" "0" "0" "5" "0" "2" "0" "2" "0" "5" "2" "3" "2" "11" "0" "0" "3" "0" "3" "2" "0" "3" "0" "0" "0" "0" "0" "6"
"8376.61" "0" "2" "15" "0" "0" "2" "0" "0" "5" "0" "2" "0" "2" "5" "5" "2" "3" "2" "0" "0" "0" "3" "3" "3" "2" "2" "3" "2" "0" "0" "0" "2" "6"
"8376.62" "0" "2" "15" "0" "0" "2" "0" "0" "5" "0" "2" "0" "2" "0" "5" "2" "3" "2" "0" "0" "0" "3" "3" "3" "2" "2" "3" "2" "0" "0" "0" "2" "6"
"8376.63" "0" "2" "15" "2" "0" "2" "0" "0" "5" "2" "2" "0" "2" "0" "5" "2" "3" "2" "0" "0" "0" "3" "0" "3" "2" "2" "3" "0" "0" "0" "0" "0" "6"
"8376.64" "0" "2" "15" "2" "0" "2" "0" "0" "5" "0" "2" "0" "2" "0" "5" "2" "3" "2" "5" "0" "0" "3" "0" "3" "2" "2" "3" "0" "2" "0" "0" "0" "6"
"8376.65" "3" "0" "15" "3" "0" "0" "5" "0" "0" "0" "30" "5" "2" "2" "0" "0" "0" "2" "0" "0" "4" "2" "2" "2" "0" "10" "3" "0" "2" "0" "5" "0" "6"
"8376.66" "3" "0" "15" "3" "0" "0" "5" "0" "0" "3" "30" "5" "2" "2" "0" "0" "2" "2" "0" "0" "4" "2" "2" "2" "0" "10" "3" "0" "2" "0" "5" "0" "6"
"8376.67" "0" "0" "15" "3" "3" "0" "5" "0" "2" "0" "30" "5" "2" "2" "0" "5" "0" "2" "0" "0" "4" "2" "2" "2" "2" "0" "3" "0" "2" "0" "5" "2" "6"
"8376.68" "0" "5" "15" "3" "3" "2" "5" "0" "2" "0" "30" "5" "2" "2" "0" "0" "0" "2" "0" "0" "4" "2" "2" "2" "0" "0" "3" "0" "2" "0" "5" "2" "6"
"8376.69" "0" "0" "15" "2" "2" "5" "5" "5" "2" "2" "5" "5" "2" "0" "0" "0" "0" "2" "0" "0" "2" "2" "0" "0" "0" "0" "3" "0" "0" "0" "5" "2" "6"
"8376.70" "2" "0" "15" "2" "0" "5" "5" "5" "2" "5" "5" "5" "2" "0" "0" "0" "0" "2" "0" "0" "0" "2" "0" "0" "5" "0" "3" "0" "0" "0" "5" "2" "6"
"8376.71" "2" "0" "15" "2" "0" "5" "5" "5" "2" "0" "5" "5" "2" "0" "0" "0" "0" "2" "0" "0" "0" "2" "0" "0" "2" "0" "3" "0" "0" "3" "5" "2" "6"
"8376.72" "2" "0" "15" "2" "0" "5" "5" "5" "2" "0" "5" "5" "2" "0" "2" "0" "0" "2" "0" "0" "0" "2" "0" "0" "2" "9" "3" "0" "0" "3" "5" "2" "6"
"8376.73" "0" "3" "15" "0" "0" "3" "5" "0" "0" "0" "0" "5" "2" "0" "0" "0" "2" "2" "0" "0" "0" "0" "0" "0" "0" "26" "3" "0" "2" "0" "5" "0" "6"
"8376.74" "5" "3" "15" "0" "0" "3" "5" "0" "0" "12" "0" "5" "2" "0" "0" "0" "2" "2" "0" "0" "0" "0" "4" "0" "0" "26" "3" "0" "2" "0" "5" "0" "6"
"8376.75" "0" "0" "15" "2" "0" "3" "5" "0" "0" "0" "0" "5" "2" "0" "0" "0" "2" "2" "2" "0" "0" "0" "0" "2" "0" "26" "3" "0" "2" "0" "5" "0" "6"
"8376.76" "0" "0" "15" "2" "0" "3" "5" "0" "0" "0" "0" "5" "2" "0" "0" "0" "2" "2" "2" "2" "0" "0" "4" "2" "0" "26" "3" "0" "2" "0" "5" "0" "6"
"8376.77" "0" "2" "15" "2" "0" "0" "5" "0" "3" "0" "0" "5" "2" "0" "0" "0" "0" "2" "0" "2" "0" "5" "0" "0" "5" "26" "3" "0" "2" "3" "5" "0" "6"
"8376.78" "0" "2" "15" "2" "2" "0" "5" "0" "3" "0" "0" "5" "2" "0" "0" "0" "0" "2" "0" "2" "0" "2" "0" "0" "5" "26" "3" "0" "2" "0" "5" "0" "6"
"8376.79" "0" "0" "15" "0" "0" "0" "5" "0" "2" "0" "0" "5" "2" "0" "0" "0" "0" "2" "0" "2" "0" "3" "0" "3" "0" "26" "3" "0" "2" "0" "5" "0" "6"
"8376.80" "2" "0" "15" "0" "0" "0" "5" "0" "2" "0" "0" "5" "2" "0" "0" "4" "0" "2" "0" "2" "0" "0" "11" "0" "0" "26" "3" "0" "2" "0" "5" "0" "6"
"8376.81" "2" "0" "15" "2" "0" "0" "0" "5" "0" "0" "3" "5" "2" "5" "0" "2" "5" "2" "2" "0" "3" "0" "0" "0" "0" "0" "3" "0" "0" "2" "5" "5" "6"
"8376.82" "2" "0" "15" "2" "0" "2" "0" "5" "0" "0" "3" "5" "2" "5" "0" "2" "5" "2" "2" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "2" "5" "2" "6"
"8376.83" "2" "2" "15" "2" "0" "0" "0" "0" "2" "0" "3" "5" "2" "5" "0" "2" "0" "2" "2" "0" "0" "0" "0" "2" "0" "0" "3" "8" "3" "2" "5" "0" "6"
"8376.84" "2" "2" "15" "2" "0" "0" "0" "0" "2" "0" "3" "5" "2" "5" "2" "2" "0" "2" "2" "2" "0" "0" "2" "2" "0" "0" "3" "4" "3" "2" "5" "0" "6"
"8376.85" "3" "0" "15" "2" "2" "3" "2" "0" "3" "2" "3" "5" "2" "5" "0" "0" "0" "2" "2" "0" "0" "0" "5" "62" "0" "0" "3" "0" "0" "2" "5" "0" "6"
"8376.86" "3" "0" "15" "2" "0" "3" "0" "2" "0" "2" "3" "5" "2" "5" "0" "0" "0" "2" "2" "0" "0" "0" "5" "0" "0" "0" "3" "2" "0" "2" "5" "0" "6"
"8376.87" "0" "3" "15" "2" "0" "3" "0" "8" "0" "0" "3" "5" "2" "5" "2" "0" "0" "2" "2" "0" "0" "0" "5" "0" "0" "3" "3" "0" "4" "2" "5" "0" "6"
"8376.88" "0" "0" "15" "2" "6" "3" "0" "0" "0" "0" "3" "5" "2" "5" "0" "0" "0" "2" "2" "0" "0" "0" "5" "84" "0" "0" "3" "0" "0" "2" "5" "0" "6"
"8376.89" "0" "0" "15" "2" "0" "4" "0" "0" "2" "0" "3" "5" "2" "2" "0" "0" "2" "2" "2" "0" "0" "0" "4" "5" "0" "0" "3" "5" "0" "2" "5" "0" "6"
"8376.90" "0" "0" "15" "2" "0" "0" "0" "0" "2" "0" "3" "5" "2" "2" "0" "0" "2" "2" "2" "0" "0" "0" "0" "5" "0" "0" "3" "5" "0" "2" "5" "0" "6"
"8376.91" "0" "0" "15" "2" "0" "0" "0" "5" "2" "0" "3" "5" "2" "2" "2" "0" "2" "2" "2" "0" "0" "0" "3" "5" "0" "0" "3" "5" "2" "2" "5" "0" "6"
"8376.92" "2" "0" "15" "2" "12" "0" "0" "5" "2" "0" "3" "5" "2" "2" "5" "0" "2" "2" "2" "0" "3" "0" "0" "5" "0" "0" "3" "5" "0" "2" "5" "0" "6"
"8376.93" "0" "62" "15" "0" "0" "2" "0" "0" "0" "2" "3" "5" "2" "0" "2" "0" "0" "2" "2" "0" "0" "0" "0" "2" "0" "0" "3" "0" "0" "2" "5" "0" "6"
"8376.94" "0" "62" "15" "0" "0" "2" "18" "0" "0" "0" "3" "5" "2" "0" "0" "0" "0" "2" "2" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "2" "5" "0" "6"
"8376.95" "0" "62" "15" "2" "0" "2" "0" "0" "0" "0" "3" "5" "2" "0" "0" "0" "0" "2" "2" "0" "0" "0" "0" "2" "0" "0" "3" "0" "0" "2" "5" "0" "6"
"8376.96" "0" "62" "15" "2" "0" "2" "0" "0" "0" "0" "3" "5" "2" "2" "0" "0" "0" "2" "2" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "2" "5" "4" "6"
"8376.97" "0" "30" "15" "12" "3" "0" "0" "2" "0" "2" "0" "5" "0" "0" "0" "2" "2" "2" "2" "2" "2" "4" "3" "2" "0" "7" "3" "0" "68" "2" "5" "0" "6"
"8376.98" "0" "30" "15" "12" "3" "0" "0" "2" "0" "2" "0" "5" "0" "0" "2" "2" "2" "2" "2" "2" "2" "4" "3" "2" "2" "7" "3" "0" "68" "2" "5" "0" "6"
"8376.99" "0" "30" "15" "12" "3" "2" "3" "0" "0" "2" "0" "5" "0" "0" "2" "2" "2" "2" "2" "0" "2" "4" "3" "2" "0" "7" "3" "0" "68" "2" "5" "0" "6"
"8376.100" "0" "30" "15" "12" "3" "2" "3" "0" "0" "2" "0" "5" "0" "0" "2" "2" "2" "2" "2" "0" "2" "4" "3" "2" "0" "7" "3" "0" "68" "2" "5" "6" "6"
"8376.101" "0" "30" "15" "0" "3" "0" "0" "0" "0" "2" "39" "5" "2" "0" "12" "2" "2" "2" "2" "0" "2" "0" "3" "2" "2" "7" "3" "2" "0" "2" "5" "0" "6"
"8376.102" "0" "30" "15" "0" "3" "0" "0" "2" "0" "2" "39" "5" "2" "0" "12" "2" "2" "2" "2" "2" "2" "0" "3" "2" "2" "7" "3" "2" "0" "2" "5" "0" "6"
"8376.103" "0" "30" "15" "0" "3" "0" "0" "0" "5" "2" "39" "5" "3" "0" "0" "2" "2" "2" "2" "2" "2" "0" "3" "2" "2" "7" "3" "0" "0" "2" "5" "0" "6"
"8376.104" "0" "30" "15" "0" "3" "0" "0" "0" "5" "2" "39" "5" "3" "0" "0" "2" "2" "2" "2" "0" "2" "0" "3" "2" "2" "7" "3" "0" "5" "2" "5" "0" "6"
"8376.105" "2" "0" "15" "2" "2" "0" "2" "0" "5" "4" "0" "5" "0" "0" "0" "2" "38" "2" "2" "2" "2" "0" "3" "2" "0" "7" "3" "0" "0" "0" "5" "0" "6"
"8376.106" "0" "0" "15" "2" "2" "0" "2" "0" "5" "4" "0" "5" "0" "0" "0" "2" "38" "2" "2" "2" "2" "2" "3" "2" "0" "7" "3" "0" "0" "0" "5" "12" "6"
"8376.107" "0" "0" "15" "0" "2" "0" "2" "0" "5" "4" "0" "5" "0" "0" "0" "2" "38" "2" "2" "0" "2" "0" "3" "2" "0" "7" "3" "0" "2" "0" "5" "2" "6"
"8376.108" "0" "0" "15" "0" "2" "0" "2" "0" "5" "4" "0" "5" "0" "0" "0" "2" "38" "2" "2" "0" "2" "0" "3" "2" "5" "7" "3" "0" "2" "0" "5" "2" "6"
"8376.109" "0" "0" "15" "0" "2" "0" "2" "0" "5" "4" "4" "5" "0" "3" "0" "2" "38" "2" "2" "0" "2" "0" "3" "2" "0" "7" "3" "2" "0" "0" "5" "0" "6"
"8376.110" "0" "0" "15" "0" "2" "0" "2" "0" "5" "4" "4" "5" "0" "3" "0" "2" "38" "2" "2" "0" "2" "0" "3" "2" "2" "7" "3" "2" "0" "0" "5" "0" "6"
"8376.111" "0" "5" "15" "0" "2" "0" "2" "0" "5" "4" "0" "5" "0" "3" "0" "2" "38" "2" "2" "0" "2" "0" "3" "2" "0" "7" "3" "0" "0" "0" "5" "3" "6"
"8376.112" "0" "5" "15" "0" "2" "0" "2" "0" "5" "4" "0" "5" "0" "3" "0" "2" "38" "2" "2" "0" "2" "0" "3" "2" "0" "7" "3" "0" "0" "4" "5" "3" "6"
"8376.113" "0" "0" "15" "2" "2" "2" "8" "3" "0" "0" "2" "5" "2" "0" "0" "2" "0" "2" "0" "5" "0" "8" "2" "2" "0" "2" "3" "0" "0" "0" "5" "0" "6"
"8376.114" "0" "0" "15" "2" "2" "2" "8" "3" "0" "0" "2" "5" "2" "0" "0" "2" "0" "2" "0" "5" "0" "0" "2" "2" "0" "2" "3" "0" "12" "0" "5" "0" "6"
"8376.115" "4" "0" "15" "2" "2" "2" "8" "3" "0" "2" "4" "5" "2" "0" "0" "2" "2" "2" "2" "5" "0" "0" "0" "2" "0" "2" "3" "0" "0" "0" "5" "0" "6"
"8376.116" "4" "0" "15" "2" "2" "2" "8" "3" "8" "2" "4" "5" "2" "0" "4" "2" "2" "2" "0" "5" "0" "0" "0" "2" "0" "2" "3" "0" "2" "0" "5" "0" "6"
"8376.117" "0" "0" "15" "2" "0" "2" "8" "3" "0" "0" "0" "5" "2" "5" "0" "2" "0" "2" "0" "0" "0" "0" "9" "2" "0" "2" "3" "0" "0" "0" "5" "0" "6"
"8376.118" "0" "0" "15" "2" "0" "2" "8" "3" "0" "0" "0" "5" "2" "5" "0" "2" "0" "2" "0" "0" "0" "0" "9" "2" "0" "2" "3" "0" "0" "0" "5" "0" "6"
"8376.119" "0" "2" "15" "2" "3" "2" "8" "3" "0" "0" "0" "5" "2" "5" "0" "2" "0" "2" "0" "0" "5" "0" "0" "2" "0" "2" "3" "3" "0" "0" "5" "24" "6"
"8376.120" "0" "0" "15" "2" "0" "2" "8" "3" "0" "0" "2" "5" "2" "5" "6" "2" "0" "2" "0" "0" "0" "2" "0" "2" "0" "2" "3" "3" "0" "5" "5" "24" "6"
"8376.121" "0" "0" "15" "2" "5" "0" "8" "12" "0" "0" "0" "5" "2" "0" "0" "2" "0" "2" "0" "0" "0" "0" "15" "2" "0" "5" "3" "0" "0" "0" "5" "5" "6"
"8376.122" "0" "0" "15" "2" "5" "0" "8" "0" "0" "0" "0" "5" "2" "0" "0" "2" "0" "2" "0" "0" "0" "0" "15" "2" "0" "0" "3" "0" "0" "0" "5" "5" "6"
"8376.123" "0" "0" "15" "2" "0" "2" "8" "0" "0" "0" "0" "5" "2" "0" "0" "2" "0" "2" "0" "0" "2" "0" "3" "2" "0" "0" "3" "0" "5" "0" "5" "5" "6"
"8376.124" "0" "4" "15" "2" "0" "2" "8" "0" "0" "0" "0" "5" "2" "0" "0" "2" "0" "2" "0" "0" "2" "2" "3" "2" "3" "0" "3" "0" "0" "0" "5" "5" "6"
"8376.125" "0" "2" "15" "2" "2" "0" "8" "10" "0" "0" "0" "5" "2" "6" "0" "2" "3" "2" "0" "9" "0" "0" "6" "2" "0" "0" "3" "0" "3" "0" "5" "5" "6"
"8376.126" "0" "0" "15" "2" "2" "0" "8" "10" "0" "0" "0" "5" "2" "0" "0" "2" "0" "2" "0" "9" "9" "0" "6" "2" "37" "0" "3" "0" "3" "0" "5" "5" "6"
"8376.127" "2" "0" "15" "2" "0" "0" "8" "0" "0" "0" "0" "5" "2" "0" "0" "2" "0" "2" "0" "0" "0" "0" "5" "2" "0" "0" "3" "2" "0" "0" "5" "5" "6"
"8376.128" "2" "0" "15" "2" "0" "0" "8" "0" "0" "0" "0" "5" "2" "0" "5" "2" "2" "2" "0" "0" "0" "3" "5" "2" "0" "0" "3" "16" "0" "0" "5" "5" "6"
"8376.129" "2" "0" "0" "0" "2" "0" "2" "8" "0" "2" "0" "2" "0" "2" "8" "0" "4" "3" "2" "9" "3" "2" "4" "5" "0" "2" "3" "0" "3" "2" "0" "5" "6"
